serial_no,facility_name,provider_type,state,lga,city,address,phone,email,accreditation_hint,latitude,longitude,geocode_status,source_url,extracted_at,source_code
nhia_hcp_0509,Precious Clinic & Maternity,clinic,FCT,Abuja Municipal Area Council,Abuja,"House 308 1st Avenue FHA, Lugbe, Abuja",,,NHIA directory code FCT/0395/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0395/P
nhia_hcp_0510,Primecare Hospitals,hospital,FCT,,Abuja,"Plot 75, Road 321 off 3rd Avenue by",,,NHIA directory code FCT/0613/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0613/P
nhia_hcp_0511,Queens Clinics,hospital,FCT,Abuja Municipal Area Council,Abuja,"Plot 225, Cotonou Crescent, Wuse Zone 6, Abuja",,,NHIA directory code FCT/0138/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0138/P
nhia_hcp_0512,QUEENS SPECIALIST HOSPITAL,hospital,FCT,,Abuja,"FCT, ABUJA",,,NHIA directory code FCT/0856/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0856/P
nhia_hcp_0513,RADIYAH HOSPITAL-FCT/0904/P,hospital,FCT,,Abuja,,,,NHIA directory code FCT/0904/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0904/P
nhia_hcp_0514,Rainbow Clinic & Maternity,clinic,FCT,Abuja Municipal Area Council,Abuja,"Plot 218, Gudu District Apo Qtrs Garki, Abuja.",,,NHIA directory code FCT/0389/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0389/P
nhia_hcp_0515,Rapha Hospital And Maternity,clinic,FCT,,Abuja,"Phase 3, Near Giwa Hotel, Before Fine Trust Academy, Jikwoyi, Abuja.",,,NHIA directory code FCT/0156/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0156/P
nhia_hcp_0516,Rhema Foundation Hospital,hospital,FCT,,Abuja,"Rhema Foundationhospital p.o.box13 Kwali, Abuja",,,NHIA directory code FCT/0086/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0086/P
nhia_hcp_0517,Ronella Specialist Hospital,hospital,FCT,Bwari,Abuja,"51 Crescent Road, Flat 3, Phase IV, Kubwa, Abuja",,,NHIA directory code FCT/0387/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0387/P
nhia_hcp_0518,ROSE HASKE CLINIC AND MATERNITY,clinic,FCT,,Abuja,FCT,,,NHIA directory code FCT/0821/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0821/P
nhia_hcp_0519,Rouz Hospital & Maternity Limited,clinic,FCT,Abuja Municipal Area Council,Abuja,"No: 10 Mobolaji Johnson str, Apo, Legislative Qtrs, zone D 2nd gate Garki ABJ",,,NHIA directory code FCT/0108/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0108/P
nhia_hcp_0520,"Royal Lords Hospital, Clinics & Maternity Ltd",clinic,FCT,Bwari,Abuja,"Plot 107, Zone 4, Dutse Alhaji, Abuja,",,,NHIA directory code FCT/0050/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0050/P
nhia_hcp_0521,Royal Specialist Hospital,hospital,FCT,Abuja Municipal Area Council,Abuja,"2 Kukawa Street, off Gimbiya Street, Area 11, Garki",,,NHIA directory code FCT/0600/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0600/P
nhia_hcp_0522,Ruz Medical Centre,clinic,FCT,Abuja Municipal Area Council,Abuja,"31 Ubiaja Crescent, Garki, Abuja",,,NHIA directory code FCT/0107/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0107/P
nhia_hcp_0523,Saffron Hospital Ltd.,hospital,FCT,Abuja Municipal Area Council,Abuja,"1 KM, Left Off Checkpoint, Abuja-Keffi Expressway, Phase IV, Nyanya, FCT",,,NHIA directory code FCT/0366/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0366/P
nhia_hcp_0524,Sami-Wadata Clinics Ltd.,hospital,FCT,Abuja Municipal Area Council,Abuja,"Plot 766 Bukcanan Crescent, Off Aminu Kano Crescent, Wuse II",,,NHIA directory code FCT/0127/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0127/P
nhia_hcp_0525,Samto Medical Services,hospital,FCT,Abuja Municipal Area Council,Abuja,"4TH/2ND AVENUE, SUPREME COURT QUARTERS, KARU, ABUJA",,,NHIA directory code FCT/0611/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0611/P
nhia_hcp_0526,Sauki Private Hospital,hospital,FCT,Abuja Municipal Area Council,Abuja,"Plot 90 Zone 6 Yaounde Crescent Wuse. [new adress:no.5 juba street, p.o.box225, wuse zone 6, abuja.",,,NHIA directory code FCT/0097/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0097/P
nhia_hcp_0527,Savannah Hospitals Ltd.,hospital,FCT,Abuja Municipal Area Council,Abuja,"Behind City Rock Hotel, Mararaba, Off Nyanya abuja, Km 42, Keffi Road, Mararaba",,,NHIA directory code FCT/0145/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0145/P
nhia_hcp_0528,Sisters of Nativity Hospital,hospital,FCT,,Abuja,"Nativity Hospital - Jikwoyi Phase 1, Behind Asaka Cement,",,,NHIA directory code FCT/0584/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0584/P
nhia_hcp_0529,Sliver Fountain Medical Centre,clinic,FCT,,Abuja,"Kukwala District, Opp. Kuchingoro, Along Airport Road, Abuja",,,NHIA directory code FCT/0155/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0155/P
nhia_hcp_0530,Soft Shell Specialist Hospital,hospital,FCT,Bwari,Abuja,"A57 Akpabuyo str. Army estate Kubwa, Abuja.",,,NHIA directory code FCT/0747/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0747/P
nhia_hcp_0531,Sophy Hospital & Maternity,clinic,FCT,,Abuja,"Jukwoyi-Karshi Rd, Jukwoyi, Phase II",,,NHIA directory code FCT/0399/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0399/P
nhia_hcp_0532,St George's Clinic,clinic,FCT,Abuja Municipal Area Council,Abuja,"SECTOR F CORNER SHOP, FEDERAL HOUSING ESTATE, AIRPORT ROAD, LUGBE",,,NHIA directory code FCT/0566/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0566/P
nhia_hcp_0533,"St Mary Catholic Hospital, Gwagwalada",hospital,FCT,Gwagwalada,Abuja,"No 1 FRCN Road, Opposite Police Station Gwagwalada",,,NHIA directory code FCT/0394/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0394/P
nhia_hcp_0534,ST. CATHERINE`S SPECIALIST HOSPIT,hospital,FCT,,Abuja,,,,NHIA directory code FCT/0769/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0769/P
nhia_hcp_0535,"St. Patricks, Clinic & Mat.",clinic,FCT,Abuja Municipal Area Council,Abuja,"Area F, Beside Police Station, Nyanya Abuja",,,NHIA directory code FCT/0011/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0011/P
nhia_hcp_0536,St. Peters Catholic Hospital,hospital,FCT,,Abuja,"Abuja-Lokoja Road, Abaji, Abuja",,,NHIA directory code FCT/0476/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0476/P
nhia_hcp_0537,St. Vincent Clinic & Maternity,clinic,FCT,Bwari,Abuja,"Daughtrer's Of Charity, Biyazhin Road, Kubwa,",,,NHIA directory code FCT/0049/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0049/P
nhia_hcp_0538,Standard Care Hospital & Maternity,clinic,FCT,Abuja Municipal Area Council,Abuja,"T-Junction Opp. Min. Of Finance, Phase 1, FHA, Lugbe, Airport Road, Abuja.",,,NHIA directory code FCT/0087/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0087/P
nhia_hcp_0539,State House Clinic,clinic,FCT,Abuja Municipal Area Council,Abuja,"(Presidency) Three Arm Zone, Central Area, Abuja",,,NHIA directory code FCT/0123/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0123/P
nhia_hcp_0540,Sumit Hospital,hospital,FCT,Bwari,Abuja,Bwari,,,NHIA directory code FCT/0038/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0038/P
nhia_hcp_0541,Sybron Medical Centre,clinic,FCT,Abuja Municipal Area Council,Abuja,"Plot 1241, Yakubu Gowon Crescent, Asokoro D",,,NHIA directory code FCT/0005/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0005/P
nhia_hcp_0542,The Comforter Clinic & Diag. Centre,clinic,FCT,Abuja Municipal Area Council,Abuja,"road off CBN quaters, Fha Estate 26/46th Road, Lugbe, Airport Road, Abuja",,,NHIA directory code FCT/0017/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0017/P
nhia_hcp_0543,The Crown Hospital Ltd.,hospital,FCT,,Abuja,"Behind Police quarters, Gwagwa, Abuja",,,NHIA directory code FCT/0386/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0386/P
nhia_hcp_0544,The Dutse Clinic and Trauma Manageme,clinic,FCT,Bwari,Abuja,"Road 3, Housee 16, Bmuko zone, Bmuko zone A, Bmuko Village, Off Tipper Garage Bus stop, Dutse Alhaji. FCT.",,,NHIA directory code FCT/0949/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0949/P
nhia_hcp_0545,The Peake Specialist Hospital,hospital,FCT,Abuja Municipal Area Council,Abuja,"No 24, 64 crescent, After Chaley Boy Boulevard, Gwarinpa. Abuja",,,NHIA directory code FCT/0650/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0650/P
nhia_hcp_0546,Tolbert Specialists Hospitals Ltd,hospital,FCT,,Abuja,"NO 3 SUBSTATION CLOSE OFF CONSTITUTION AVENUE, GADUWA ESTATE. FCT ABUJA.",,,NHIA directory code FCT/0601/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0601/P
nhia_hcp_0547,Trust Charitos Hospital,hospital,FCT,Abuja Municipal Area Council,Abuja,"Plot 879/880,Idris Ibrahim Crescent Jabi,Abuja.",,,NHIA directory code FCT/0781/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0781/P
nhia_hcp_0548,ULTRAMED SPECIALIST HOSPITAL- FC,hospital,FCT,,Abuja,,,,NHIA directory code FCT/0808/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0808/P
nhia_hcp_0549,Unity Clinic,clinic,FCT,Bwari,Abuja,"Plot D1 Phase Ii Site One Gado Nasko Road, Kubwa",,,NHIA directory code FCT/0037/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0037/P
nhia_hcp_0550,"University of Abuja Teaching Hospital, Gwagwalada",hospital,FCT,Gwagwalada,Abuja,"Gwagwalada,Abuja. P. M. B 228, Abuja F.C.T",,,NHIA directory code FCT/0478/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0478/P
nhia_hcp_0551,VINCA HOSPITAL LTD-FCT,hospital,FCT,Bwari,Abuja,"Arab road, Kubwa, Abuja.",,,NHIA directory code FCT/1079/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/1079/P
nhia_hcp_0552,Vinette Hospital & Maternity,clinic,FCT,Abuja Municipal Area Council,Abuja,"14, Gindiri Street, Garki 2",,,NHIA directory code FCT/0636/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0636/P
nhia_hcp_0553,Vintage Medical Centre,clinic,FCT,,Abuja,"F Road, CITEC Estate, Mbora District",,,NHIA directory code FCT/0615/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0615/P
nhia_hcp_0554,Well Point Clinic,clinic,FCT,Abuja Municipal Area Council,Abuja,"House 1, Road 45, Off 1st Ave, Gwarinpa",,,NHIA directory code FCT/0385/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0385/P
nhia_hcp_0555,Wellington Clinics Limited,hospital,FCT,Abuja Municipal Area Council,Abuja,"10 Vanem Street, off Euphrates Street, Maitama",,,NHIA directory code FCT/0614/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0614/P
nhia_hcp_0556,White Dove Hospital,hospital,FCT,,Abuja,,,,NHIA directory code FCT/0704/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0704/P
nhia_hcp_0557,Wildot Clinic,clinic,FCT,Abuja Municipal Area Council,Abuja,"PLOT 903, OBAFEMI AWOLOWO WAY, UTAKO DISTRICT.",,,NHIA directory code FCT/0001/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0001/P
nhia_hcp_0558,"Woman Development Centre, Staff Clinic",clinic,FCT,Abuja Municipal Area Council,Abuja,"Woman Development Centre, Central Area, Abuja",,,NHIA directory code FCT/0124/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0124/P
nhia_hcp_0559,Wuse District Hospital,hospital,FCT,Abuja Municipal Area Council,Abuja,"Wuse zone 3, Abuja. 08134558331, 08052484613, fctwusedh@yahoo.com",,,NHIA directory code FCT/0093/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0093/P
nhia_hcp_0560,YABISAM HOSPITAL- FCT/0731/P,hospital,FCT,,Abuja,"FCT, ABUJA",,,NHIA directory code FCT/0731/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0731/P
nhia_hcp_0561,Zenith Medical and Kidney Centre,hospital,FCT,Abuja Municipal Area Council,Abuja,"28 Ubiaja Crescent, Garki 2",,,NHIA directory code FCT/0639/P,,,city_only,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,FCT/0639/P
nhia_hcp_0562,AHAJAS MEMORIAL HOSPITAL,hospital,Gombe,,,GOMBE STATE,,,NHIA directory code GM/0152/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,GM/0152/P
nhia_hcp_0563,Doma Hospital,hospital,Gombe,,,"5. Commercial Area,Gombe",,,NHIA directory code GM/0003/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,GM/0003/P
nhia_hcp_0564,"Federal Teaching Hospital, Gombe",hospital,Gombe,,,"Ashaka Road, P M B 037 Gombe",,,NHIA directory code GM/0002/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,GM/0002/P
nhia_hcp_0565,FORESIGHT SPECIALIST CLINIC AND D,clinic,Gombe,,,"Off Ajuji Waziri street, Behind Gombe LGA INEC office, Federal Low Cost Gombe.",,,NHIA directory code GM/0284/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,GM/0284/P
nhia_hcp_0566,GENERAL HOSPITAL NAFADA,hospital,Gombe,,,,,,NHIA directory code GM/0276/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,GM/0276/P
nhia_hcp_0567,"General Hospital, Kaltungo",hospital,Gombe,,,"Kaltungo,Along Yola Road, Gombe",,,NHIA directory code GM/0025/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,GM/0025/P
nhia_hcp_0568,Madi Memorial Clinic and Maternity,clinic,Gombe,,,"Tunfure Investment Estate, Gombe",,,NHIA directory code GM/0137/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,GM/0137/P
nhia_hcp_0569,Metro Consultants,hospital,Gombe,,,"Buhari Estate,Gombe.",,,NHIA directory code GM/0012/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,GM/0012/P
nhia_hcp_0570,MIYELTI HOSPITAL,hospital,Gombe,,,"A.Y. GUEST HOUSE FEDERAL LOW COST ROAD , AFTER DUKKU PARK, Gombe State",,,NHIA directory code GM/0004/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,GM/0004/P
nhia_hcp_0571,MUSABA MEDICAL CENTRE,clinic,Gombe,,,"Along DUKKU ROAD, Gombe",,,NHIA directory code GM/0009/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,GM/0009/P
nhia_hcp_0572,Police Cottage Comprehensive Health Centre Gombe,clinic,Gombe,,,Gombe,,,NHIA directory code GM/0046/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,GM/0046/P
nhia_hcp_0573,Sabana Specialist Hospital Ltd.,hospital,Gombe,,,"Federal Lowcost, Gombe",,,NHIA directory code GM/0013/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,GM/0013/P
nhia_hcp_0574,"SPECIALIST HOSPITAL, JEKADAFARI",hospital,Gombe,,,"JEKADAFARI, Gombe",,,NHIA directory code GM/0014/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,GM/0014/P
nhia_hcp_0575,THAGAMA SPECIALIST CLINIC-GM/028,clinic,Gombe,,,GOMBE,,,NHIA directory code GM/0288/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,GM/0288/P
nhia_hcp_0576,1st Royal Care Hospital Ltd,hospital,Imo,,,"Off Port Harcourt Road, Behind Ebere Link Filling Station, New Owerri, Imo State",,,NHIA directory code IM/0201/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,IM/0201/P
nhia_hcp_0577,"34 AB MRS, Owerri",hospital,Imo,,,"Owerri, Imo State",,,NHIA directory code IM/0095/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,IM/0095/P
nhia_hcp_0578,Akaraugo Hospital & Maternity,clinic,Imo,,,"3, Egbukole Street, Ikenegbu, Imo State",,,NHIA directory code IM/0030/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,IM/0030/P
nhia_hcp_0579,Aladinma Hospital,hospital,Imo,,,"Transfiguration Road, Owerri, Imo State",,,NHIA directory code IM/0061/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,IM/0061/P
nhia_hcp_0580,Alpha Clinic & Maternity,clinic,Imo,,,"23, Nwafor Street, Orji Uratta, Owerri, Imo State",,,NHIA directory code IM/0206/P,,,area,https://integratedhealthcareltd.com/provider-directory-nhia/,2026-04-23T11:40:35Z,IM/0206/P
